id,name,municipality,db_lat,db_lng,google_lat,google_lng,distance_m,priority,google_name,google_types,type_match,is_suspect,is_duplicate_placeid,place_id,recommended_action,notes
63649150-bb1e-4afd-b906-1c62152e5573,"Ojo de Agua Beach","Vega Baja",18.468513,-66.464876,18.4685128,-66.4648759,0,OK,"Pata Pata Beach",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJT6538rwZA4wRCn08DE8UUag,KEEP_CURRENT,
93e0e393-57dc-4f40-9e44-568370cb7d75,"Ojo del Buey",Dorado,18.4638,-66.273,18.4775248,-66.2622866,1899,HIGH,"Kikita Surf Beach",establishment|natural_feature,Y,N,Y,ChIJI50UmGcTA4wRci7UK8cLPR8,REVIEW_DUPLICATE,"Shared place_id with 6 other beach(es)"
bb3f3a4d-d6f2-477e-8cc7-6e8f6ae13bb6,"Palmas del Mar – Harbor Cove",Humacao,18.0919,-65.8093,18.0618737,-65.8207119,3550,CRITICAL,"Guayanés Beach",establishment|natural_feature,Y,N,Y,ChIJubCRWY-pBIwRKB63TGnt4EE,REVIEW_DUPLICATE,"Shared place_id with 2 other beach(es)"
eb5256a8-4101-4542-99ec-d5e80d88b8d5,"Palmas del mar beach",Humacao,18.087924,-65.794237,18.0879236,-65.7942374,0,OK,"Palmas del mar beach",establishment|natural_feature,Y,N,N,ChIJmfdrmBCpBIwRbDnucihcw7s,KEEP_CURRENT,
fb0a9a37-6f68-49af-b68b-04aaca49dbf2,"Parada Vista al Mar",Ponce,17.977235,-66.697272,17.9772346,-66.6972718,0,OK,"Parada Vista al Mar",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJBwxcuvApHYwRzbEPvVYqoas,KEEP_CURRENT,
f7ff41e9-9189-4524-83b0-101cb6ada020,"Parda Beach",Guanica,17.942476,-66.931484,17.9424756,-66.9314837,0,OK,"Parda Beach",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJrTW29Rs3HYwRr4nsIOcXVIE,KEEP_CURRENT,
78416e87-ab39-44bd-bd5a-b47c2c0da4ad,"Paseo Lineal Isabela",Isabela,18.512168,-67.046742,18.512168,-67.0467418,0,OK,"Paseo Lineal Isabela",establishment|park|point_of_interest|tourist_attraction,Y,N,N,ChIJZ7ir_AiVAowRHW5Zk17ew70,KEEP_CURRENT,
b5973391-bcd5-4ebd-b6b3-7388ed9e5645,"Paseo Tablado ""El Malecón de Naguabo""",Naguabo,18.1866,-65.7096,18.1891252,-65.7150086,637,HIGH,"Villa del Mar Castle",establishment|point_of_interest,Y,N,N,ChIJt_gqdnmlBIwRhFlzwymH7Jw,ACCEPT,"637m off - likely correct place, imprecise pin"
b8e4b2ec-89ad-4114-9a25-84e7cecb0edc,"Paseo de Aguadilla",Aguadilla,18.41956,-67.156253,18.4195599,-67.1562525,0,OK,"Paseo de Aguadilla",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJ5eHkyYm9AowRWHJ3NUv1AsI,KEEP_CURRENT,
3ad6231e-1213-471d-aae9-e0b44bc24bb0,"Pastillo Beach",Isabela,18.4736,-66.9489,18.4889958,-66.959382,2038,CRITICAL,"Playa Guajataca",establishment|natural_feature,Y,N,Y,ChIJJWxjT4zqAowRn8yM0AY-tBY,REVIEW_DUPLICATE,"Shared place_id with 2 other beach(es)"
85ec3650-ba5c-4e60-8858-41cdb6ecb3f1,"Pata Prieta (Secret Beach)",Vieques,18.0925,-65.4475,18.1083904,-65.4130697,4045,CRITICAL,"Caracas Beach",establishment|natural_feature,Y,N,Y,ChIJcQaWBjnGBIwRSydM6BJJotw,REVIEW_DUPLICATE,"Shared place_id with 4 other beach(es)"
f1b2f341-9e93-4f4a-a3cc-9ce8a8f5e22d,"Peña Blanca (Wishing Well)",Aguadilla,18.4654,-67.1623,18.4722425,-67.1689469,1035,HIGH,"Peña Blanca Beach",establishment|natural_feature,Y,N,Y,ChIJqzY9Dz-9AowRE2TizKb6Mk4,REVIEW_DUPLICATE,"Shared place_id with 1 other beach(es)"
9c5e706c-7209-496b-ba38-623e9f205471,"Peña Blanca Aguadilla",Aguadilla,18.472243,-67.168947,18.4722425,-67.1689469,0,OK,"Peña Blanca Beach",establishment|natural_feature,Y,N,Y,ChIJqzY9Dz-9AowRE2TizKb6Mk4,REVIEW_DUPLICATE,"Shared place_id with 1 other beach(es)"
558fb7c4-d0d2-42bd-8ba2-625e3a2cbd8f,"Peña Martinica Beach",Aguadilla,18.507966,-67.136147,18.5079655,-67.1361469,0,OK,"Survival Beach",establishment|natural_feature,Y,N,N,ChIJ8aS83jOWAowRHJb5vndCQ5o,KEEP_CURRENT,
3d16c2d9-447d-458d-a3f1-14e34d03f70f,"Peñón Brusi",Camuy,18.490141,-66.855869,18.4901411,-66.8558688,0,OK,"Playa Peñon Brusi",establishment|natural_feature,Y,N,N,ChIJifnJrLLpAowRHUCGltPikvk,KEEP_CURRENT,
1ebbf02d-4ea2-499b-ab67-8444f2623f50,"Pico de Piedra",Aguada,18.3826,-67.1877,18.3841564,-67.2121654,2587,CRITICAL,"Playa Pico de Piedra",establishment|point_of_interest|tourist_attraction,Y,N,Y,ChIJZcbZFcKkAowRdbLGF_Eywas,REVIEW_DUPLICATE,"Shared place_id with 1 other beach(es)"
fdb4f330-bed8-4438-8e43-63afc9ec6fa5,"Piedra Las Guaretas (Cueva de las Cabras)",Yabucoa,18.032906,-65.831043,18.032906,-65.831043,0,OK,"Piedra Las Guaretas (Cueva de las Cabras)",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJ2dzCs-CrBIwRFUqejcynFWY,KEEP_CURRENT,
5c77e48b-c0fb-45bc-aad4-69e3eddc3903,"Piedras Beach","Santa Isabel",17.978657,-66.44418,17.9786566,-66.4441799,0,OK,"Piedras Beach",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJ-RvbmDXTHIwRVpkl_WrNVL4,KEEP_CURRENT,
af89a00e-6fcd-4904-a77f-e7ebdc7135e9,Pitahaya,"Cabo Rojo",17.952164,-67.132917,17.9521644,-67.1329172,0,OK,"Playa La Pitahaya",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJeXzLiYZFHYwRqNyESphYv1k,KEEP_CURRENT,
9ec2d967-8630-41fe-ba23-4f9095230b40,"Pitahaya Cove","Cabo Rojo",17.9559,-67.183,17.9766404,-67.2127867,3904,CRITICAL,"Playa El Combate Beach",establishment|natural_feature,Y,N,Y,ChIJk65gwGxQHYwRf999ZKFJtb4,REVIEW_DUPLICATE,"Shared place_id with 4 other beach(es)"
0d60f498-6112-4acb-9051-bf6bb0f0c140,"Piñones Boardwalk Shore",Loiza,18.4476,-65.907,18.4475762,-65.9069741,4,OK,"Playa Piñones",establishment|natural_feature,Y,N,Y,ChIJO2vFYrRjA4wRiXV0YkDBTi4,REVIEW_DUPLICATE,"Shared place_id with 1 other beach(es)"
914755c4-76f0-414f-bd94-e1f3918c9ceb,Playa,Isabela,17.986143,-66.611692,17.986143,-66.6116916,0,OK,Playa,administrative_area_level_2|political,N,N,N,ChIJR_uISP_WHIwR__NLjlpKcYw,KEEP_CURRENT,
43ab7808-b3df-4c61-92d7-2884718eac25,"Playa ""Tres Tubos"" Beach","Cabo Rojo",18.135835,-67.186003,18.1358346,-67.1860028,0,OK,"Playa ""Tres Tubos"" Beach",establishment|natural_feature,Y,N,N,ChIJLwFIhFZNHYwRYOyIpK6OY2s,KEEP_CURRENT,
7d79015e-8368-4850-88ca-f56276cfa86e,"Playa Abacoa",Arecibo,18.472245,-66.706338,18.4722452,-66.7063377,0,OK,"Playa Abacoa",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJZ8C98dHgAowRG98YDmBXU5w,KEEP_CURRENT,
b0a0d238-a104-4c01-afaa-1657474b4440,"Playa Arena Negra",Maunabo,17.991382,-65.893824,17.9913823,-65.8938238,0,OK,"Playa Los Bohios",establishment|point_of_interest|tourist_attraction,Y,N,Y,ChIJdy86JUNVA4wR2Cg9WpGyiF0,REVIEW_DUPLICATE,"Shared place_id with 1 other beach(es)"
e2903e43-b05b-47d5-82b9-a10f7430fe54,"Playa Ashford","San Juan",18.456573,-66.064853,18.4565734,-66.0648532,0,OK,"Playa Ashford",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJVcj6fCBvA4wRtqwHi0ylYWI,KEEP_CURRENT,
f33eb9b1-b40b-4e06-8e5e-734830e2bd8b,"Playa Azul",Luquillo,18.3807836,-65.7184957,18.3807836,-65.7184957,0,OK,"Playa Azul",neighborhood|political,N,N,N,ChIJwfa2uXaZBIwRzYevOhfHP1g,KEEP_CURRENT,
2c7c5e38-fd15-4385-93a9-6cf29a8d9d0c,"Playa Azul (Luquillo)",Luquillo,18.377,-65.7151,18.389079,-65.756678,4588,CRITICAL,"Wyndham Grand Rio Mar Rainforest Beach and Golf Resort",establishment|lodging|point_of_interest,Y,Y,Y,ChIJT4XxK0yZBIwRRfl1CbK81pY,REVIEW_DUPLICATE,"Shared place_id with 3 other beach(es)"
5d689927-ac2f-488a-b4cd-b4993fd996eb,"Playa Ballena (Guánica)",Guanica,17.9566297,-66.8562165,17.9566297,-66.8562165,0,OK,"Playa Ballena",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJY138PAAxHYwRDXBGwIOLF98,KEEP_CURRENT,
e54b228c-cc7b-46b3-bafb-09408fb6797e,"Playa Barlovento Beach",Dorado,18.473738,-66.294233,18.4737382,-66.2942327,0,OK,"Playa Barlovento Beach",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJo9w6UVcTA4wRCIAcW9j30HY,KEEP_CURRENT,
e33f3131-a959-4727-88ac-72677b1a8da7,"Playa Blaydin",Vieques,18.1318165,-65.5126709,18.1318165,-65.5126709,0,OK,"Playa Blaydin",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJy9rUJEm4BIwR5EtDDXnNShQ,KEEP_CURRENT,
1719df7b-3594-4bc3-a651-048304c6db0c,"Playa Brava",Culebra,18.331032,-65.287007,18.3310321,-65.2870068,0,OK,"Playa Brava",establishment|natural_feature,Y,N,N,ChIJA0nV4anoBIwR89b9LO3_H-w,KEEP_CURRENT,
37248dac-ab6a-48bf-bcea-458ead631b52,"Playa Brava (Culebra)",Culebra,18.3458,-65.2748,18.3287973,-65.3172491,4863,CRITICAL,"Playa Flamenco Beach",establishment|natural_feature,Y,N,Y,ChIJKRcnrcXoBIwRFLJNVzuOzkA,REVIEW_DUPLICATE,"Shared place_id with 3 other beach(es)"
42c86b59-fc0c-4884-959c-284df057d0d8,"Playa Buye","Cabo Rojo",18.047224,-67.198855,18.0496771,-67.1985378,275,MEDIUM,"Buyé Beach",establishment|natural_feature,Y,N,Y,ChIJk4GYevlRHYwRFcmsmqDLatA,REVIEW_DUPLICATE,"Shared place_id with 4 other beach(es)"
a8bec903-baf0-4d3f-9bd4-8e58619a8835,"Playa CV Sea","San Juan",18.449984,-66.036835,18.449984,-66.036835,0,OK,"Playa CV Sea",establishment|natural_feature,Y,N,N,ChIJ522OgvplA4wRuuDlAYKABL0,KEEP_CURRENT,
74c85424-6397-4640-9115-f53a860654e7,"Playa California",Maunabo,17.982827,-65.907554,17.9828265,-65.9075541,0,OK,"Playa California",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJIX8JPORVA4wR21mi8VqrWfE,KEEP_CURRENT,
59481cbe-1cb8-408d-9c58-97cbfe2d80d7,"Playa Canalejo",Fajardo,18.377729,-65.617662,18.377729,-65.6176616,0,OK,"Playa Canalejo",establishment|natural_feature,Y,N,N,ChIJPesK8NWWBIwRZL49sQ_Bb90,KEEP_CURRENT,
90c68cbe-928f-4887-b8d1-b3e67ee1f468,"Playa Caracoles",Caguas,18.493078,-66.625218,18.4930779,-66.6252183,0,OK,"Playa Caracoles",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJJ_nhgEPhAowRs2FB4FWrhHs,KEEP_CURRENT,
b6fe17e0-7af7-453f-b3bc-4e307f1dcf76,"Playa Colora (Fajardo)",Fajardo,18.3769,-65.6412,18.3768981,-65.6411742,3,OK,"Playa Colora",establishment|natural_feature,Y,N,N,ChIJT9A2sTeXBIwRVy_tTbmBUno,KEEP_CURRENT,
50ef3807-957c-4997-824c-ea5d94db79b1,"Playa Costa Dorado Este",Dorado,18.479048,-66.271202,18.4790481,-66.2712023,0,OK,"Playa Costa Dorado Este",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJ5aug8JQTA4wR7j0PvP1bGDQ,KEEP_CURRENT,
366523c1-2559-4f74-8cb5-89a7ca87d5b5,"Playa Córcega",Rincon,18.312982,-67.240941,18.3129815,-67.2409409,0,OK,"Playa Córcega",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJ8Y6CmOGvAowR-4I2mTo7jUs,KEEP_CURRENT,
49a1e3d5-c088-4d23-b438-d3314c33fabd,"Playa Datiles (Dátiles)",Culebra,18.3065,-65.2895,18.3287973,-65.3172491,3838,CRITICAL,"Playa Flamenco Beach",establishment|natural_feature,Y,N,Y,ChIJKRcnrcXoBIwRFLJNVzuOzkA,REVIEW_DUPLICATE,"Shared place_id with 3 other beach(es)"
53142ede-cede-4daa-aad4-9dd41ec39d54,"Playa De Cascajo",Culebra,18.292457,-65.295991,18.2924567,-65.2959912,0,OK,"Playa de Cascajo",establishment|natural_feature,Y,N,N,ChIJNZqTF33oBIwRJW5QoEkKuAw,KEEP_CURRENT,
96d53b4a-8320-4a55-8d24-3c548454804f,"Playa De Elohim",Arecibo,18.486026,-66.676709,18.4860256,-66.6767094,0,OK,"Playa De Elohim",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJ--viMADhAowRD0TAes-86JQ,KEEP_CURRENT,
02f51425-42c7-42dc-a019-3a18fd8a0590,"Playa De Guayanilla",Guayanilla,18.006574,-66.767733,18.0065735,-66.7677328,0,OK,"Rampa Guayanilla",establishment|natural_feature,Y,N,Y,ChIJf9OeSNEtHYwRjAZToFhWt4I,REVIEW_DUPLICATE,"Shared place_id with 1 other beach(es)"
529fbe08-e9e4-4804-bb75-2f33e7795f16,"Playa De Jaboncillo",Guanica,17.953259,-66.904293,17.953259,-66.9042928,0,OK,"Playa Jaboncillo",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJdSFqKDU3HYwREw24qY_rFWs,KEEP_CURRENT,
e6c92e85-cf93-4b9f-a579-3ecf818c569b,"Playa De Los Cabes","San Juan",18.471611,-66.119889,18.4716114,-66.1198886,0,OK,"Playa de los Cabes",establishment|natural_feature,Y,N,N,ChIJ0e6V2r9uA4wR5UTK4k4FuVc,KEEP_CURRENT,
beb6b6e8-c0a8-4d19-82bd-bb3c801d3320,"Playa De Luquillo",Luquillo,18.386061,-65.729607,18.3860611,-65.729607,0,OK,"Playa de Luquillo",establishment|natural_feature,Y,N,N,ChIJ93S6Z2-ZBIwRIct8m7WaTgk,KEEP_CURRENT,
eb01402b-adea-456b-8f0f-1035c206d1a2,"Playa De Salinas",Salinas,17.962467,-66.300446,17.9624666,-66.3004461,0,OK,"Playa de Salinas",neighborhood|political,N,N,N,ChIJCzlYZsfLHIwRmzfbgKRqgLA,KEEP_CURRENT,
6fff6925-a18d-4a88-9acf-17df9797e61d,"Playa De Sardinas",Culebra,18.302179,-65.303769,18.3021787,-65.3037692,0,OK,"Playa de Sardinas",establishment|natural_feature,Y,N,N,ChIJ_bTsHozoBIwRl13wA_aGnNw,KEEP_CURRENT,
8a78f336-ea3c-4e31-84a5-477128517f83,"Playa De Sardinera",Dorado,18.476033,-66.296742,18.476033,-66.2967416,0,OK,"Playa de Sardinera",establishment|natural_feature,Y,N,N,ChIJwyWtfYgTA4wR8SZ2bQ1G6lM,KEEP_CURRENT,
835b4f0f-63b3-46e1-9b3e-8afd1adb2520,"Playa De Vega","Vega Baja",18.4906477,-66.3956018,18.4906477,-66.3956018,0,OK,"Playa De Vega",establishment|natural_feature,Y,N,N,ChIJ_YlfVMkQA4wRKTXigR8WZxA,KEEP_CURRENT,
a6868f15-a715-499e-9940-5bcdea3e77cc,"Playa Dienero",Culebra,18.286901,-65.284324,18.2869014,-65.2843241,0,OK,"Playa Dienero",establishment|natural_feature,Y,N,N,ChIJMVnqDNbnBIwRCTPoXOAXsw8,KEEP_CURRENT,
02e12f0f-8b43-4c10-a533-f6f65b4d6cbe,"Playa Doña Lala Beach",Rincon,18.336753,-67.252759,18.3366589,-67.2536532,95,OK,"Playa Rincon Bella",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJGTxnexilAowRR_bXV-6nhbc,KEEP_CURRENT,
5b1e95ae-5427-4c76-8d8e-34a976628534,"Playa Dátiles",Culebra,18.296146,-65.300635,18.296146,-65.3006352,0,OK,"Playa Dátiles",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJfeQhxFvpBIwRB2lYVFlKYFI,KEEP_CURRENT,
27d36ac0-4907-4a60-a9e7-0948930b2cfb,"Playa El Convento",Fajardo,18.362174,-65.648773,18.3621741,-65.6487727,0,OK,"Playa el Convento",establishment|natural_feature,Y,N,N,ChIJB6uynGmXBIwRfHumNEdk734,KEEP_CURRENT,
ac067f4a-cddf-45de-985d-061069e6ba39,"Playa El Guano",Yabucoa,18.014949,-65.846112,18.0149493,-65.8461117,0,OK,"Playa El Guano",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJVQlJjLirBIwRVybiOgQVsC8,KEEP_CURRENT,
f599dda6-a3db-44df-b4fc-53975ae10c62,"Playa El Muelle (Arecibo)",Arecibo,18.4706,-66.7137,18.4817143,-66.6967257,2175,CRITICAL,"La Poza del Obispo",establishment|point_of_interest|tourist_attraction,Y,N,Y,ChIJqxFBYSfhAowRIxHRTrrv2A0,REVIEW_DUPLICATE,"Shared place_id with 9 other beach(es)"
1ddd9df9-2558-4971-9c06-d8c35921f17b,"Playa El Único",Dorado,18.46767,-66.236895,18.4676704,-66.2368945,0,OK,"Playa El Único",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJi8V1LVUTA4wRKMWSSHUin_A,KEEP_CURRENT,
355f2ab5-9546-403a-85e4-9fdbbfbab154,"Playa Escondida (Fajardo)",Fajardo,18.3767,-65.6453,18.3766925,-65.6452632,4,OK,"Playa Escondida",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJecve9EiXBIwR85eeHhB5_ok,KEEP_CURRENT,
6b007df8-e1d5-41d9-985d-a1135e8f9312,"Playa Fortuna (Luquillo west)",Luquillo,18.3803,-65.7426,18.3843827,-65.7295596,1449,HIGH,"Luquillo Beach",establishment|natural_feature,Y,N,Y,ChIJGaBeR2-ZBIwRo1cWgmGl1rg,REVIEW_DUPLICATE,"Shared place_id with 1 other beach(es)"
474b46c1-27b3-458d-95be-3c23543f6a3c,"Playa Grande",Vieques,18.0896744,-65.5130475,18.0896744,-65.5130475,0,OK,"Playa Grande",establishment|natural_feature,Y,N,N,ChIJ0dcx9pq3BIwRyX1JQx9kf6s,KEEP_CURRENT,
bcde7a09-303e-4e06-b80d-e88535da81d8,"Playa Grande (Vieques)",Vieques,18.0936,-65.5072,18.0957199,-65.492351,1587,HIGH,"Black Sand Beach",establishment|natural_feature,Y,N,Y,ChIJOzwCsPa3BIwRY37gWsCq6X0,REVIEW_DUPLICATE,"Shared place_id with 4 other beach(es)"
9635f6f4-c82c-452e-b7ac-a188e5f95704,"Playa Guardarraya",Patillas,17.9744,-65.9883,17.9744317,-65.9883392,5,OK,"Villa Pesquera Beach of Patillas",establishment|point_of_interest|tourist_attraction,Y,N,Y,ChIJWTlRPdusHIwRiow3D6TTVqA,REVIEW_DUPLICATE,"Shared place_id with 1 other beach(es)"
c0baac8b-210e-446c-9d19-a19a6a25bca8,"Playa Guayanés (Yabucoa)",Yabucoa,18.0618737,-65.8207119,18.0621889,-65.8206555,36,OK,"Los Bohios Playa Guayanes",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJEQybwnOpBIwRLrLcKjgUqBk,KEEP_CURRENT,
3ad71050-91bc-40ca-977a-cbb71cf5bbb6,"Playa Inches (Patillas)",Patillas,17.9948,-66.0022,17.9744317,-65.9883392,2698,CRITICAL,"Villa Pesquera Beach of Patillas",establishment|point_of_interest|tourist_attraction,Y,N,Y,ChIJWTlRPdusHIwRiow3D6TTVqA,REVIEW_DUPLICATE,"Shared place_id with 1 other beach(es)"
1324b25e-0d1b-4831-8bba-060c1ffcd18a,"Playa India",Aguadilla,18.4634085,-67.1634694,18.4634085,-67.1634694,0,OK,"Playa India",route,N,N,N,ChIJ1QTqjxe9AowR5r2gDWkczcA,KEEP_CURRENT,
eb00222c-0882-47c8-be6e-4c02a5588427,"Playa Isla Mattei",Lajas,17.96751,-67.012839,17.9675098,-67.0128394,0,OK,"Playa Isla Mattei",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJ27RlujxJHYwRW6YaTafrh9Y,KEEP_CURRENT,
1a6bb2ea-e804-47be-901b-3f98af0dc2f6,"Playa Jaboncillo (Guánica)",Guanica,17.9688,-66.9008,17.9532179,-66.879647,2830,CRITICAL,"Copamarina Beach Resort & Spa",bar|cafe|establishment|food|lodging|point_of_interest|restaurant|spa|store,Y,Y,Y,ChIJjZ-uUtpOA4wRC3eAHm0miT4,REVIEW_DUPLICATE,"Shared place_id with 2 other beach(es)"
80ec2818-c4c1-4814-ae23-9afc8eda98a4,"Playa Jauca","Santa Isabel",17.9615,-66.4165,17.9538016,-66.4058964,1411,HIGH,"Malecón de Santa Isabel",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJM77jsU7PHIwRAZILe1cziNE,ACCEPT,"1411m off - likely correct place, imprecise pin"
b47b04e2-a69e-4fb5-b836-952e7467d262,"Playa Jenchris Arena Negra",Arecibo,18.474257,-66.73726,18.4742566,-66.7372602,0,OK,"Playa Jenchris Arena Negra",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJLzSZdXfnAowRPI9ulgEMB6A,KEEP_CURRENT,
4d6f648b-a653-4401-a857-097c9fd6b0c3,"Playa La Chiva",Vieques,18.112578,-65.382951,18.1128874,-65.3874707,479,MEDIUM,"Playa La Chiva",establishment|natural_feature,Y,N,Y,ChIJW4Pr73PGBIwRH6q8dgIVCMo,REVIEW_DUPLICATE,"Shared place_id with 1 other beach(es)"
337fbaa8-6f4a-4640-9ef8-a1c71c78513d,"Playa La Cueva del Perro (pocket)",Arecibo,18.5018,-66.7108,18.4817143,-66.6967257,2682,CRITICAL,"La Poza del Obispo",establishment|point_of_interest|tourist_attraction,Y,N,Y,ChIJqxFBYSfhAowRIxHRTrrv2A0,REVIEW_DUPLICATE,"Shared place_id with 9 other beach(es)"
f946b686-0560-4f2e-ae6d-c3e38cd2ce32,"Playa La Esperanza",Manati,18.483953,-66.525678,18.483953,-66.5256779,0,OK,"Playa punta Manati",establishment|point_of_interest,Y,N,N,ChIJna2qaN4fA4wRtvWYmZOSncM,KEEP_CURRENT,
8b116d2e-e7d1-4bf8-bcd8-56566dac37d1,"Playa La Esperanza (Tierras Nuevas)",Manati,18.0917,-65.4697,18.4727098,-66.485429,115308,CRITICAL,"Mar Chiquita Beach",establishment|natural_feature,Y,N,Y,ChIJvTQQmQ0ZA4wRXB-3UG-lDac,REVIEW_DUPLICATE,"Shared place_id with 5 other beach(es)"
46f1bfff-dcd7-49cc-b268-cf1474b5e020,"Playa La Fanduca",Naguabo,18.184594,-65.706978,18.1845942,-65.7069784,0,OK,"Playa La Fanduca",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJvXV5zLmlBIwRSSpsnGhDvEQ,KEEP_CURRENT,
15180318-747f-4a81-96df-4dfce0092bcb,"Playa La Jungla",Guanica,17.94593,-66.965752,17.94593,-66.9657519,0,OK,"Playa La Jungla, Guanica.",establishment|natural_feature,Y,N,N,ChIJIxkVyo83HYwRb-4jLEdcZDU,KEEP_CURRENT,
843fe4d6-d657-4578-869f-614c61f190db,"Playa La Mela Cabo Rojo","Cabo Rojo",18.063353,-67.197315,18.063353,-67.197315,0,OK,"Playa La Mela Cabo Rojo",establishment|natural_feature,Y,N,N,ChIJVczcuwVSHYwRTdAiubMXj2c,KEEP_CURRENT,
17b5d8e1-2e68-407f-b848-a2f1346374a3,"Playa La Palmita",Barceloneta,18.485647,-66.564629,18.4856466,-66.5646292,0,OK,"Playa La Palmita",establishment|natural_feature,Y,N,N,ChIJQ--Cr_QeA4wRIljOJo2CWto,KEEP_CURRENT,
511d87ff-6412-4b7e-83fc-f8c7abc70b85,"Playa La Plata",Vieques,18.117716,-65.37605,18.1177157,-65.3760499,0,OK,"Playa La Plata",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJL3oLX9fFBIwRX-qxXDARMM0,KEEP_CURRENT,
9e5e1bd3-db31-4b7d-99db-5b697b6b7898,"Playa La Pollera","Cabo Rojo",17.937624,-67.196832,17.9376243,-67.1968321,0,OK,"Playa La Pollera",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJK9PMwxZbHYwRcjcKK9d6C5I,KEEP_CURRENT,
d3f0ccd4-db0b-46b7-9cfb-395de467866b,"Playa La Ruina",Aguadilla,18.488831,-67.161848,18.488831,-67.1618476,0,OK,"Playa La Ruina",establishment|natural_feature,Y,N,N,ChIJEY2t6Ga9AowRYCQKJ6IUP0o,KEEP_CURRENT,
312bb36e-27e0-4c84-b4b4-27f2f951f38c,"Playa Las Golondrinas",Isabela,18.477952,-66.509275,18.4779518,-66.5092752,0,OK,"Cueva de las Golondrinas",establishment|natural_feature,Y,N,Y,ChIJK1BhEzgZA4wRz_wJ6Nwt0Yw,REVIEW_DUPLICATE,"Shared place_id with 1 other beach(es)"
1e5d3572-413f-49fb-945f-150ba15ca598,"Playa Las Llanas (Islote)",Arecibo,18.4909,-66.7262,18.4817143,-66.6967257,3272,CRITICAL,"La Poza del Obispo",establishment|point_of_interest|tourist_attraction,Y,N,Y,ChIJqxFBYSfhAowRIxHRTrrv2A0,REVIEW_DUPLICATE,"Shared place_id with 9 other beach(es)"
f91e97ef-25c7-40af-b5c7-c9a3f4fd2c17,"Playa Las Mareas (Arroyo)",Arroyo,17.9583056,-66.0567222,17.9628792,-66.0650669,1019,HIGH,"Paseo Las Américas",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJ2y3uMoyyHIwROSbmbosPdEY,ACCEPT,"1019m off - likely correct place, imprecise pin"
69cc5165-416b-4257-99ac-17a503826307,"Playa Las Marías",Barceloneta,18.4790055,-66.5164272,18.479853,-66.5179745,188,MEDIUM,"Reserva Natural de Manati",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJKR7MvgEZA4wRtxbyTp5pLZU,ACCEPT,"188m refinement"
e600dadb-e182-435d-b78d-fc3afc3a66cd,"Playa Levittown (Toa Baja)","Toa Baja",18.4527,-66.1757,18.4527234,-66.1757225,4,OK,"Playa de Levittown",establishment|natural_feature,Y,N,N,ChIJDUuAx4hrA4wRMH1-wTQ1OLw,KEEP_CURRENT,
14e74936-3714-4169-9852-48c7587d844e,"Playa Los Corchos (sector)",Manati,18.4687,-66.5103,18.4727098,-66.485429,2661,CRITICAL,"Mar Chiquita Beach",establishment|natural_feature,Y,N,Y,ChIJvTQQmQ0ZA4wRXB-3UG-lDac,REVIEW_DUPLICATE,"Shared place_id with 5 other beach(es)"
33192fbe-bec5-4e1b-8e8e-291246120d98,"Playa Los Machos",Ceiba,18.2651619,-65.6311517,18.2651619,-65.6311517,0,OK,"Playa Los Machos",establishment|natural_feature,Y,N,N,ChIJNSHIlBG9BIwRQ7T6YGC5Kyw,KEEP_CURRENT,
